scan_id,measurement_name,measurement_value,landmark_name,landmark_coordinates_x,landmark_coordinates_y,landmark_coordinates_z,process_date,load_filename,load_timestamp,version,function_type,year,month
afd50c2e-55c8-4dc5-9b7f-b116ef8c6e6a,CrotchPoint_circumference,38.57,CrotchPoint,2.76554185,701.53378554,-108.24538916,20-05-2024,scanId-afd50c2e-55c8-4dc5-9b7f-b116ef8c6e6a-core-measures-version-2.4.8_19_05_2024.json,24:22.5,2.4.8,contours,2024,5
c4e1f297-ae8e-47b3-b705-c9c1cad2e630,ChestBack_circumference,48.11,ChestBack,-22.35523796,1594.29791775,-16.78824305,12-01-2024,scanId-c4e1f297-ae8e-47b3-b705-c9c1cad2e630-core-measures-version-2.4.8_11_01_2024.json,21:27.6,2.4.8,measurements,2024,1
c4e1f297-ae8e-47b3-b705-c9c1cad2e630,ChestBack_circumference,86.58,ChestBack,-9.56525348,735.78523577,5.03918495,12-01-2024,scanId-c4e1f297-ae8e-47b3-b705-c9c1cad2e630-core-measures-version-2.4.8_11_01_2024.json,21:27.6,2.4.8,contours,2024,1
c4e1f297-ae8e-47b3-b705-c9c1cad2e630,HipWidestBack_circumference,59.89,HipWidestBack,-1.58057477,736.58923398,150.43318086,12-01-2024,scanId-c4e1f297-ae8e-47b3-b705-c9c1cad2e630-core-measures-version-2.4.8_11_01_2024.json,21:27.6,2.4.8,landmarks,2024,1
c4e1f297-ae8e-47b3-b705-c9c1cad2e630,HeadCircumRight_circumference,44.21,HeadCircumRight,7.83100173,1335.79487655,-131.23145588,12-01-2024,scanId-c4e1f297-ae8e-47b3-b705-c9c1cad2e630-core-measures-version-2.4.8_11_01_2024.json,21:27.6,2.4.8,contours,2024,1
c4e1f297-ae8e-47b3-b705-c9c1cad2e630,WaistBack_circumference,85.57,WaistBack,6.8496599,505.44445517,75.21581587,12-01-2024,scanId-c4e1f297-ae8e-47b3-b705-c9c1cad2e630-core-measures-version-2.4.8_11_01_2024.json,21:27.6,2.4.8,landmarks,2024,1
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,WaistFront_circumference,112.64,WaistFront,27.21102862,779.40517973,165.51339813,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,measurements,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,ChestFront_circumference,57.76,ChestFront,1.66380619,662.81430184,-62.75175653,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,contours,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,ChestFront_circumference,77.24,ChestFront,-30.65358289,667.9005036,-5.22873598,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,contours,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,ChestBack_circumference,66.6,ChestBack,39.96385613,1536.72592483,154.51739588,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,landmarks,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,WaistFront_circumference,74.63,WaistFront,7.75318633,1021.31687016,42.75089305,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,landmarks,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,WaistFront_circumference,74.69,WaistFront,-22.75939511,954.84411369,-101.27133985,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,contours,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,ShoulderLeft_circumference,114.81,ShoulderLeft,46.27288963,652.75895784,-62.3276668,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,measurements,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,ShoulderLeft_circumference,48.07,ShoulderLeft,22.43111677,1388.94957277,14.48739053,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,landmarks,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,ChestFront_circumference,69.78,ChestFront,-28.19638088,605.77121925,187.3631889,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,landmarks,2024,8
bff3f016-9f50-439a-a1d0-8ac08a08ea1b,ChestFront_circumference,99.98,ChestFront,25.18171907,1394.71940343,-89.14669032,10-08-2024,scanId-bff3f016-9f50-439a-a1d0-8ac08a08ea1b-core-measures-version-2.4.8_09_08_2024.json,15:39.3,2.4.8,landmarks,2024,8
6030c4d6-f908-4137-9747-498eadcc83b5,ChestBack_circumference,48.83,ChestBack,-44.73885077,1524.09064605,110.4194423,19-04-2025,scanId-6030c4d6-f908-4137-9747-498eadcc83b5-core-measures-version-2.4.8_18_04_2025.json,13:34.6,2.4.8,measurements,2025,4
6030c4d6-f908-4137-9747-498eadcc83b5,WaistFront_circumference,83.08,WaistFront,22.57312833,1647.24556148,-30.76670621,19-04-2025,scanId-6030c4d6-f908-4137-9747-498eadcc83b5-core-measures-version-2.4.8_18_04_2025.json,13:34.6,2.4.8,landmarks,2025,4
6030c4d6-f908-4137-9747-498eadcc83b5,WaistFront_circumference,83.68,WaistFront,-28.02604146,1481.161497,-7.70618526,19-04-2025,scanId-6030c4d6-f908-4137-9747-498eadcc83b5-core-measures-version-2.4.8_18_04_2025.json,13:34.6,2.4.8,contours,2025,4
6030c4d6-f908-4137-9747-498eadcc83b5,ChestBack_circumference,40.33,ChestBack,-19.48385815,635.62256356,-66.68733455,19-04-2025,scanId-6030c4d6-f908-4137-9747-498eadcc83b5-core-measures-version-2.4.8_18_04_2025.json,13:34.6,2.4.8,contours,2025,4
6030c4d6-f908-4137-9747-498eadcc83b5,WaistFront_circumference,52.76,WaistFront,15.1451218,1610.12873766,89.65135083,19-04-2025,scanId-6030c4d6-f908-4137-9747-498eadcc83b5-core-measures-version-2.4.8_18_04_2025.json,13:34.6,2.4.8,contours,2025,4
6030c4d6-f908-4137-9747-498eadcc83b5,HipWidestBack_circumference,104.7,HipWidestBack,-1.88911289,1055.42797568,158.34104709,19-04-2025,scanId-6030c4d6-f908-4137-9747-498eadcc83b5-core-measures-version-2.4.8_18_04_2025.json,13:34.6,2.4.8,landmarks,2025,4
6030c4d6-f908-4137-9747-498eadcc83b5,ChestFront_circumference,112.64,ChestFront,-12.33742353,1573.36606759,59.03077252,19-04-2025,scanId-6030c4d6-f908-4137-9747-498eadcc83b5-core-measures-version-2.4.8_18_04_2025.json,13:34.6,2.4.8,measurements,2025,4
88dc925a-ad46-4bc4-af36-40689a13bcf1,HeadCircumRight_circumference,38.59,HeadCircumRight,-13.92941922,1368.86506698,164.26276431,07-03-2024,scanId-88dc925a-ad46-4bc4-af36-40689a13bcf1-core-measures-version-2.4.8_06_03_2024.json,42:56.3,2.4.8,measurements,2024,3
88dc925a-ad46-4bc4-af36-40689a13bcf1,CrotchPoint_circumference,114.29,CrotchPoint,2.44884372,835.92527202,191.17747528,07-03-2024,scanId-88dc925a-ad46-4bc4-af36-40689a13bcf1-core-measures-version-2.4.8_06_03_2024.json,42:56.3,2.4.8,contours,2024,3
88dc925a-ad46-4bc4-af36-40689a13bcf1,NeckBase_circumference,100.47,NeckBase,48.13226119,977.96777372,-20.16114036,07-03-2024,scanId-88dc925a-ad46-4bc4-af36-40689a13bcf1-core-measures-version-2.4.8_06_03_2024.json,42:56.3,2.4.8,measurements,2024,3
88dc925a-ad46-4bc4-af36-40689a13bcf1,WaistFront_circumference,85.98,WaistFront,44.89244759,1336.2583002,81.46593667,07-03-2024,scanId-88dc925a-ad46-4bc4-af36-40689a13bcf1-core-measures-version-2.4.8_06_03_2024.json,42:56.3,2.4.8,landmarks,2024,3
88dc925a-ad46-4bc4-af36-40689a13bcf1,NeckBase_circumference,31.69,NeckBase,-11.60508189,1117.27083913,-130.46246639,07-03-2024,scanId-88dc925a-ad46-4bc4-af36-40689a13bcf1-core-measures-version-2.4.8_06_03_2024.json,42:56.3,2.4.8,measurements,2024,3
88dc925a-ad46-4bc4-af36-40689a13bcf1,ShoulderLeft_circumference,110.37,ShoulderLeft,-23.57989254,775.94074955,59.93812935,07-03-2024,scanId-88dc925a-ad46-4bc4-af36-40689a13bcf1-core-measures-version-2.4.8_06_03_2024.json,42:56.3,2.4.8,contours,2024,3
88dc925a-ad46-4bc4-af36-40689a13bcf1,ChestBack_circumference,46.72,ChestBack,17.40051613,903.62032347,157.54531559,07-03-2024,scanId-88dc925a-ad46-4bc4-af36-40689a13bcf1-core-measures-version-2.4.8_06_03_2024.json,42:56.3,2.4.8,contours,2024,3
88dc925a-ad46-4bc4-af36-40689a13bcf1,ShoulderRight_circumference,40.82,ShoulderRight,33.76926141,516.25418017,64.7006929,07-03-2024,scanId-88dc925a-ad46-4bc4-af36-40689a13bcf1-core-measures-version-2.4.8_06_03_2024.json,42:56.3,2.4.8,measurements,2024,3
9470deeb-0d12-49ff-a383-6b0458aef9fa,WaistBack_circumference,101.01,WaistBack,40.07451111,1294.17647303,-29.57709699,30-03-2024,scanId-9470deeb-0d12-49ff-a383-6b0458aef9fa-core-measures-version-2.4.8_29_03_2024.json,39:13.8,2.4.8,measurements,2024,3
9470deeb-0d12-49ff-a383-6b0458aef9fa,ShoulderLeft_circumference,46.88,ShoulderLeft,7.56035644,1713.09129295,1.98013378,30-03-2024,scanId-9470deeb-0d12-49ff-a383-6b0458aef9fa-core-measures-version-2.4.8_29_03_2024.json,39:13.8,2.4.8,landmarks,2024,3
9470deeb-0d12-49ff-a383-6b0458aef9fa,WaistFront_circumference,70.79,WaistFront,18.77957553,1012.71336976,18.33299179,30-03-2024,scanId-9470deeb-0d12-49ff-a383-6b0458aef9fa-core-measures-version-2.4.8_29_03_2024.json,39:13.8,2.4.8,measurements,2024,3
9470deeb-0d12-49ff-a383-6b0458aef9fa,CrotchPoint_circumference,45.71,CrotchPoint,-8.62811411,594.66112932,12.06724313,30-03-2024,scanId-9470deeb-0d12-49ff-a383-6b0458aef9fa-core-measures-version-2.4.8_29_03_2024.json,39:13.8,2.4.8,measurements,2024,3
9470deeb-0d12-49ff-a383-6b0458aef9fa,CrotchPoint_circumference,43.86,CrotchPoint,-15.52578726,1798.33429883,24.7836668,30-03-2024,scanId-9470deeb-0d12-49ff-a383-6b0458aef9fa-core-measures-version-2.4.8_29_03_2024.json,39:13.8,2.4.8,contours,2024,3
573afadd-69ad-4b6b-9462-5bb4512f8b90,WaistFront_circumference,69.77,WaistFront,-30.43294056,1736.53848553,-161.54979109,23-04-2024,scanId-573afadd-69ad-4b6b-9462-5bb4512f8b90-core-measures-version-2.4.8_22_04_2024.json,45:39.3,2.4.8,landmarks,2024,4
573afadd-69ad-4b6b-9462-5bb4512f8b90,CrotchPoint_circumference,41.05,CrotchPoint,-19.04353225,578.05467789,-9.58252859,23-04-2024,scanId-573afadd-69ad-4b6b-9462-5bb4512f8b90-core-measures-version-2.4.8_22_04_2024.json,45:39.3,2.4.8,measurements,2024,4
573afadd-69ad-4b6b-9462-5bb4512f8b90,NeckBase_circumference,79.79,NeckBase,-19.4497642,788.14436662,76.50398096,23-04-2024,scanId-573afadd-69ad-4b6b-9462-5bb4512f8b90-core-measures-version-2.4.8_22_04_2024.json,45:39.3,2.4.8,measurements,2024,4
573afadd-69ad-4b6b-9462-5bb4512f8b90,ShoulderRight_circumference,81.93,ShoulderRight,-24.26050989,1587.05258809,-11.94631961,23-04-2024,scanId-573afadd-69ad-4b6b-9462-5bb4512f8b90-core-measures-version-2.4.8_22_04_2024.json,45:39.3,2.4.8,measurements,2024,4
573afadd-69ad-4b6b-9462-5bb4512f8b90,ChestFront_circumference,75.55,ChestFront,49.95567378,1085.82032945,-168.34667978,23-04-2024,scanId-573afadd-69ad-4b6b-9462-5bb4512f8b90-core-measures-version-2.4.8_22_04_2024.json,45:39.3,2.4.8,measurements,2024,4
573afadd-69ad-4b6b-9462-5bb4512f8b90,HeadCircumRight_circumference,69.45,HeadCircumRight,23.95451312,1543.10759552,-159.89718991,23-04-2024,scanId-573afadd-69ad-4b6b-9462-5bb4512f8b90-core-measures-version-2.4.8_22_04_2024.json,45:39.3,2.4.8,landmarks,2024,4
b85900fc-5722-4ac0-a1fb-3d27c38362c7,ChestFront_circumference,115.45,ChestFront,-48.3529805,1301.14229979,-80.74028749,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,measurements,2025,12
b85900fc-5722-4ac0-a1fb-3d27c38362c7,ShoulderRight_circumference,115.35,ShoulderRight,15.92790229,1306.97362274,-87.72979311,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,contours,2025,12
b85900fc-5722-4ac0-a1fb-3d27c38362c7,HeadCircumRight_circumference,104.41,HeadCircumRight,48.95408093,1056.31479899,3.83326419,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,contours,2025,12
b85900fc-5722-4ac0-a1fb-3d27c38362c7,NeckBase_circumference,91.89,NeckBase,-21.77495362,623.30632689,-149.7416497,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,measurements,2025,12
b85900fc-5722-4ac0-a1fb-3d27c38362c7,WaistBack_circumference,100.05,WaistBack,-33.59270407,1730.78631667,140.35434238,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,landmarks,2025,12
b85900fc-5722-4ac0-a1fb-3d27c38362c7,NeckBase_circumference,30.05,NeckBase,-12.83200941,509.74581489,14.50435193,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,measurements,2025,12
b85900fc-5722-4ac0-a1fb-3d27c38362c7,ChestFront_circumference,63.07,ChestFront,38.75431287,665.03970387,-135.05030819,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,contours,2025,12
b85900fc-5722-4ac0-a1fb-3d27c38362c7,ShoulderLeft_circumference,60.85,ShoulderLeft,5.58890537,1718.73917945,60.11402431,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,landmarks,2025,12
b85900fc-5722-4ac0-a1fb-3d27c38362c7,ChestBack_circumference,107.95,ChestBack,-8.00625741,928.71996589,20.27936588,03-12-2025,scanId-b85900fc-5722-4ac0-a1fb-3d27c38362c7-core-measures-version-2.4.8_02_12_2025.json,29:38.1,2.4.8,measurements,2025,12
c13a6364-5309-4dcb-bed4-5090184fa479,ChestBack_circumference,38.99,ChestBack,-32.80236616,924.20815791,-172.11906997,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,contours,2024,6
c13a6364-5309-4dcb-bed4-5090184fa479,WaistBack_circumference,71.34,WaistBack,29.06222217,765.92569864,166.46074482,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,measurements,2024,6
c13a6364-5309-4dcb-bed4-5090184fa479,CrotchPoint_circumference,66.97,CrotchPoint,-23.28274122,1455.34589141,-47.86147735,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,contours,2024,6
c13a6364-5309-4dcb-bed4-5090184fa479,ShoulderLeft_circumference,47.77,ShoulderLeft,4.06695474,980.15939431,-97.09937052,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,contours,2024,6
c13a6364-5309-4dcb-bed4-5090184fa479,WaistFront_circumference,69.27,WaistFront,-5.30575133,1554.37754155,-7.22696241,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,measurements,2024,6
c13a6364-5309-4dcb-bed4-5090184fa479,ShoulderLeft_circumference,51.94,ShoulderLeft,-44.78132339,574.58522596,7.90204753,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,measurements,2024,6
c13a6364-5309-4dcb-bed4-5090184fa479,ShoulderRight_circumference,73.08,ShoulderRight,-6.5686719,746.05924755,-180.01155719,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,measurements,2024,6
c13a6364-5309-4dcb-bed4-5090184fa479,WaistBack_circumference,96.36,WaistBack,13.94043521,1427.81912644,-116.0670644,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,measurements,2024,6
c13a6364-5309-4dcb-bed4-5090184fa479,ShoulderRight_circumference,113.09,ShoulderRight,-7.98678295,1771.96512812,-161.48328166,20-06-2024,scanId-c13a6364-5309-4dcb-bed4-5090184fa479-core-measures-version-2.4.8_19_06_2024.json,49:54.3,2.4.8,landmarks,2024,6
9e7a9fe2-8a64-4b75-8d54-2317424f2371,WaistFront_circumference,94.56,WaistFront,-21.83940707,1746.49560569,49.62829069,25-05-2025,scanId-9e7a9fe2-8a64-4b75-8d54-2317424f2371-core-measures-version-2.4.8_24_05_2025.json,32:44.2,2.4.8,contours,2025,5
9e7a9fe2-8a64-4b75-8d54-2317424f2371,ChestBack_circumference,113.54,ChestBack,16.5932092,736.96975191,81.79990809,25-05-2025,scanId-9e7a9fe2-8a64-4b75-8d54-2317424f2371-core-measures-version-2.4.8_24_05_2025.json,32:44.2,2.4.8,landmarks,2025,5
9e7a9fe2-8a64-4b75-8d54-2317424f2371,WaistFront_circumference,34.25,WaistFront,34.66921666,637.01644918,109.29710454,25-05-2025,scanId-9e7a9fe2-8a64-4b75-8d54-2317424f2371-core-measures-version-2.4.8_24_05_2025.json,32:44.2,2.4.8,measurements,2025,5
9e7a9fe2-8a64-4b75-8d54-2317424f2371,ShoulderRight_circumference,95.6,ShoulderRight,35.67560956,1281.25254979,23.32371107,25-05-2025,scanId-9e7a9fe2-8a64-4b75-8d54-2317424f2371-core-measures-version-2.4.8_24_05_2025.json,32:44.2,2.4.8,landmarks,2025,5
9e7a9fe2-8a64-4b75-8d54-2317424f2371,WaistBack_circumference,53.22,WaistBack,5.30390501,1054.67776767,-108.11097038,25-05-2025,scanId-9e7a9fe2-8a64-4b75-8d54-2317424f2371-core-measures-version-2.4.8_24_05_2025.json,32:44.2,2.4.8,measurements,2025,5
9e7a9fe2-8a64-4b75-8d54-2317424f2371,ChestFront_circumference,46.1,ChestFront,-23.01259633,1259.77590186,-8.43716176,25-05-2025,scanId-9e7a9fe2-8a64-4b75-8d54-2317424f2371-core-measures-version-2.4.8_24_05_2025.json,32:44.2,2.4.8,contours,2025,5
9e7a9fe2-8a64-4b75-8d54-2317424f2371,HeadCircumRight_circumference,60.7,HeadCircumRight,1.58352939,1697.92165526,-131.78446864,25-05-2025,scanId-9e7a9fe2-8a64-4b75-8d54-2317424f2371-core-measures-version-2.4.8_24_05_2025.json,32:44.2,2.4.8,measurements,2025,5
9e7a9fe2-8a64-4b75-8d54-2317424f2371,WaistBack_circumference,58.45,WaistBack,-42.15638669,559.69624004,-101.93737183,25-05-2025,scanId-9e7a9fe2-8a64-4b75-8d54-2317424f2371-core-measures-version-2.4.8_24_05_2025.json,32:44.2,2.4.8,contours,2025,5
d5581188-a3f2-4dd2-83d8-eb6fc036a246,WaistFront_circumference,92.11,WaistFront,-29.27986759,1108.27915583,-19.30063891,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,contours,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,HeadCircumRight_circumference,113.51,HeadCircumRight,-35.5614846,998.2949532,-183.79795228,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,landmarks,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,HeadCircumRight_circumference,36.52,HeadCircumRight,-47.29635173,1299.5991888,-180.56262472,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,measurements,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,CrotchPoint_circumference,114.77,CrotchPoint,24.2014192,659.93767994,94.49083276,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,contours,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,CrotchPoint_circumference,50.23,CrotchPoint,-20.47746549,813.12415619,194.18260038,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,measurements,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,ChestFront_circumference,36.4,ChestFront,15.10781466,1636.69325205,149.10137469,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,measurements,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,ChestBack_circumference,64.84,ChestBack,-17.91031973,1044.7868961,-166.84399084,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,measurements,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,ShoulderLeft_circumference,97.56,ShoulderLeft,-23.61263551,1541.05963715,-34.49449976,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,contours,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,ChestFront_circumference,52.22,ChestFront,3.41205249,895.05567795,-19.60265425,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,contours,2024,3
d5581188-a3f2-4dd2-83d8-eb6fc036a246,WaistBack_circumference,101.05,WaistBack,25.36771453,1167.40059577,87.72865667,15-03-2024,scanId-d5581188-a3f2-4dd2-83d8-eb6fc036a246-core-measures-version-2.4.8_14_03_2024.json,37:25.8,2.4.8,landmarks,2024,3
1d26594d-52bb-441d-accb-f8547e8e4194,CrotchPoint_circumference,90.02,CrotchPoint,1.3156871,577.92676163,180.20106235,10-12-2024,scanId-1d26594d-52bb-441d-accb-f8547e8e4194-core-measures-version-2.4.8_09_12_2024.json,27:46.9,2.4.8,landmarks,2024,12
1d26594d-52bb-441d-accb-f8547e8e4194,ChestFront_circumference,88.91,ChestFront,-4.1481448,1042.18571452,37.42964473,10-12-2024,scanId-1d26594d-52bb-441d-accb-f8547e8e4194-core-measures-version-2.4.8_09_12_2024.json,27:46.9,2.4.8,landmarks,2024,12
1d26594d-52bb-441d-accb-f8547e8e4194,ChestBack_circumference,46.34,ChestBack,-1.34918216,803.67910956,187.24157936,10-12-2024,scanId-1d26594d-52bb-441d-accb-f8547e8e4194-core-measures-version-2.4.8_09_12_2024.json,27:46.9,2.4.8,measurements,2024,12
1d26594d-52bb-441d-accb-f8547e8e4194,ChestBack_circumference,43.02,ChestBack,3.63897447,1071.52898164,-197.41698374,10-12-2024,scanId-1d26594d-52bb-441d-accb-f8547e8e4194-core-measures-version-2.4.8_09_12_2024.json,27:46.9,2.4.8,landmarks,2024,12
1d26594d-52bb-441d-accb-f8547e8e4194,ChestFront_circumference,78.27,ChestFront,-19.62801579,678.96910749,38.08925298,10-12-2024,scanId-1d26594d-52bb-441d-accb-f8547e8e4194-core-measures-version-2.4.8_09_12_2024.json,27:46.9,2.4.8,contours,2024,12
1d26594d-52bb-441d-accb-f8547e8e4194,NeckBase_circumference,78.49,NeckBase,30.25653828,1067.51356904,-33.60497054,10-12-2024,scanId-1d26594d-52bb-441d-accb-f8547e8e4194-core-measures-version-2.4.8_09_12_2024.json,27:46.9,2.4.8,contours,2024,12
e8796859-a7ec-4849-b6c1-a1de02022b0f,ShoulderLeft_circumference,35.12,ShoulderLeft,-3.58826272,850.27382597,122.4270132,20-03-2024,scanId-e8796859-a7ec-4849-b6c1-a1de02022b0f-core-measures-version-2.4.8_19_03_2024.json,35:29.1,2.4.8,measurements,2024,3
e8796859-a7ec-4849-b6c1-a1de02022b0f,HeadCircumRight_circumference,104.05,HeadCircumRight,-44.23341236,702.42361064,22.84001735,20-03-2024,scanId-e8796859-a7ec-4849-b6c1-a1de02022b0f-core-measures-version-2.4.8_19_03_2024.json,35:29.1,2.4.8,contours,2024,3
e8796859-a7ec-4849-b6c1-a1de02022b0f,CrotchPoint_circumference,59.13,CrotchPoint,13.17709667,963.29273417,-185.88859257,20-03-2024,scanId-e8796859-a7ec-4849-b6c1-a1de02022b0f-core-measures-version-2.4.8_19_03_2024.json,35:29.1,2.4.8,contours,2024,3
e8796859-a7ec-4849-b6c1-a1de02022b0f,CrotchPoint_circumference,106.15,CrotchPoint,-42.10184974,1210.85211778,-115.01589841,20-03-2024,scanId-e8796859-a7ec-4849-b6c1-a1de02022b0f-core-measures-version-2.4.8_19_03_2024.json,35:29.1,2.4.8,measurements,2024,3
e8796859-a7ec-4849-b6c1-a1de02022b0f,ChestBack_circumference,56.73,ChestBack,-22.06515996,1791.19696678,152.71676277,20-03-2024,scanId-e8796859-a7ec-4849-b6c1-a1de02022b0f-core-measures-version-2.4.8_19_03_2024.json,35:29.1,2.4.8,measurements,2024,3
d493ace2-fa64-4bba-bc0a-dfb5035651a2,ChestFront_circumference,95.11,ChestFront,-15.95092296,1768.54629414,-151.30758643,17-05-2024,scanId-d493ace2-fa64-4bba-bc0a-dfb5035651a2-core-measures-version-2.4.8_16_05_2024.json,30:43.6,2.4.8,measurements,2024,5
d493ace2-fa64-4bba-bc0a-dfb5035651a2,HipWidestBack_circumference,77.1,HipWidestBack,-26.10929614,1592.90697725,25.18458602,17-05-2024,scanId-d493ace2-fa64-4bba-bc0a-dfb5035651a2-core-measures-version-2.4.8_16_05_2024.json,30:43.6,2.4.8,measurements,2024,5
d493ace2-fa64-4bba-bc0a-dfb5035651a2,WaistFront_circumference,67.32,WaistFront,-1.14105318,1019.71782688,-80.42384719,17-05-2024,scanId-d493ace2-fa64-4bba-bc0a-dfb5035651a2-core-measures-version-2.4.8_16_05_2024.json,30:43.6,2.4.8,measurements,2024,5
